epoch,batch,loss_total,loss_rot,loss_scale,mAP15,mAP30
1,497,0.598405659198761,0.5951848030090332,0.003220833372324705,0.375,0.5
1,498,0.5699053406715393,0.5660833716392517,0.003821942023932934,0.5,0.625
1,499,1.3227418661117554,1.3133997917175293,0.009342043660581112,0.0,0.0
1,500,0.4021000862121582,0.39464494585990906,0.00745512917637825,0.5,0.75
1,501,0.21331116557121277,0.2068478763103485,0.006463284604251385,0.75,0.875
1,502,0.47846516966819763,0.45612213015556335,0.022343028336763382,0.5,0.625
1,503,0.934670090675354,0.9316611289978027,0.0030089421197772026,0.25,0.375
1,504,0.21607396006584167,0.20391739904880524,0.012156554497778416,0.875,0.875
1,505,0.988716185092926,0.9786099195480347,0.010106249712407589,0.25,0.25
1,506,0.3863673806190491,0.37475138902664185,0.011615999042987823,0.75,0.75
1,507,0.5383104085922241,0.5347538590431213,0.003556525567546487,0.5,0.625
1,508,0.5757779479026794,0.5600890517234802,0.015688922256231308,0.5,0.625
1,509,0.9082720875740051,0.8990353345870972,0.009236741811037064,0.375,0.375
1,510,0.6643673777580261,0.6593687534332275,0.0049986038357019424,0.375,0.5
1,511,0.7505610585212708,0.7419872283935547,0.008573816157877445,0.5,0.5
1,512,0.5845522880554199,0.575187087059021,0.009365217760205269,0.375,0.625
1,513,0.5833868384361267,0.5750819444656372,0.00830487534403801,0.375,0.625
1,514,0.5395094156265259,0.5379339456558228,0.001575459260493517,0.625,0.625
1,515,0.390723317861557,0.37085670232772827,0.019866611808538437,0.75,0.75
1,516,0.38409942388534546,0.3726786673069,0.011420754715800285,0.75,0.75
1,517,0.9761230945587158,0.9610590934753418,0.01506397407501936,0.25,0.25
1,518,1.2294944524765015,1.2167580127716064,0.012736433185636997,0.125,0.125
1,519,0.46136170625686646,0.4530367851257324,0.008324913680553436,0.625,0.625
1,520,0.5605223178863525,0.557154655456543,0.0033676859457045794,0.5,0.625
1,521,0.7565732598304749,0.7420638799667358,0.01450936309993267,0.5,0.5
1,522,0.7226169109344482,0.7112284898757935,0.011388449929654598,0.375,0.5
1,523,0.7307223081588745,0.7237160205841064,0.007006282918155193,0.5,0.5
1,524,0.5695200562477112,0.5613429546356201,0.00817708671092987,0.625,0.625
1,525,0.6182052493095398,0.61246258020401,0.005742658860981464,0.5,0.5
1,526,0.7560530304908752,0.738734245300293,0.017318811267614365,0.5,0.5
1,527,0.7349001169204712,0.7323072552680969,0.0025928558316081762,0.5,0.5
1,528,0.37412142753601074,0.361684113740921,0.012437328696250916,0.75,0.75
1,529,0.20610597729682922,0.19678042829036713,0.009325545281171799,0.75,0.875
1,530,0.6512795090675354,0.6401957869529724,0.011083733290433884,0.5,0.5
1,531,0.40043336153030396,0.39540135860443115,0.005031997337937355,0.625,0.75
1,532,0.7497470378875732,0.7461884021759033,0.003558617550879717,0.25,0.5
1,533,0.4100395739078522,0.40419480204582214,0.005844767205417156,0.625,0.75
1,534,0.7430160045623779,0.7356562614440918,0.007359756156802177,0.5,0.5
